zone_trace_id,scenario_method_id,scenario_id,method_id,selection_rank,candidate_site_id,demand_zone_id,zone_coverage_rank,coverage_radius_km,distance_km,zone_demand_weight,zone_demand_share_of_candidate,allowed_use_note,proxy_assumption_label
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:732712509|dz:nuts2024:DE271,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,8,candidate:osm:node:732712509,dz:nuts2024:DE271,2,50,48.706,301105,0.13972,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:732712509|dz:nuts2024:DE276,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,8,candidate:osm:node:732712509,dz:nuts2024:DE276,3,50,38.739,262811,0.121951,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:732712509|dz:nuts2024:DE114,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,8,candidate:osm:node:732712509,dz:nuts2024:DE114,4,50,41.481,258809,0.120094,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:732712509|dz:nuts2024:DE145,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,8,candidate:osm:node:732712509,dz:nuts2024:DE145,5,50,36.384,202354,0.093897,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:732712509|dz:nuts2024:DE279,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,8,candidate:osm:node:732712509,dz:nuts2024:DE279,6,50,32.95,183595,0.085192,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:732712509|dz:nuts2024:DE11C,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,8,candidate:osm:node:732712509,dz:nuts2024:DE11C,7,50,10.769,135235,0.062752,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:732712509|dz:nuts2024:DE27D,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,8,candidate:osm:node:732712509,dz:nuts2024:DE27D,8,50,41.344,135098,0.062689,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:732712509|dz:nuts2024:DE144,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,8,candidate:osm:node:732712509,dz:nuts2024:DE144,9,50,31.127,129882,0.060268,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:732712509|dz:nuts2024:DE278,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,8,candidate:osm:node:732712509,dz:nuts2024:DE278,10,50,24.125,129846,0.060252,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:732712509|dz:nuts2024:DE277,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,8,candidate:osm:node:732712509,dz:nuts2024:DE277,11,50,18.227,98899,0.045892,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:266557353|dz:nuts2024:DE134,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,9,candidate:osm:node:266557353,dz:nuts2024:DE134,1,50,43.76,444858,0.235523,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:266557353|dz:nuts2024:DE132,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,9,candidate:osm:node:266557353,dz:nuts2024:DE132,2,50,14.8,272558,0.144302,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:266557353|dz:nuts2024:DE139,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,9,candidate:osm:node:266557353,dz:nuts2024:DE139,3,50,40.285,238263,0.126145,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:266557353|dz:nuts2024:DE131,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,9,candidate:osm:node:266557353,dz:nuts2024:DE131,4,50,9.329,237460,0.12572,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:266557353|dz:nuts2024:DE136,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,9,candidate:osm:node:266557353,dz:nuts2024:DE136,5,50,35.571,214065,0.113333,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:266557353|dz:nuts2024:DE13A,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,9,candidate:osm:node:266557353,dz:nuts2024:DE13A,6,50,45.922,171579,0.09084,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:266557353|dz:nuts2024:DE133,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,9,candidate:osm:node:266557353,dz:nuts2024:DE133,7,50,9.378,169787,0.089891,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:266557353|dz:nuts2024:DE135,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,9,candidate:osm:node:266557353,dz:nuts2024:DE135,8,50,48.1,140237,0.074246,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:way:370170888|dz:nuts2024:DE254,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,10,candidate:osm:way:370170888,dz:nuts2024:DE254,1,50,48.332,529508,0.338258,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:way:370170888|dz:nuts2024:DE211,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,10,candidate:osm:way:370170888,dz:nuts2024:DE211,2,50,32.105,141185,0.090191,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:way:370170888|dz:nuts2024:DE236,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,10,candidate:osm:way:370170888,dz:nuts2024:DE236,3,50,23.596,138693,0.088599,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:way:370170888|dz:nuts2024:DE219,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,10,candidate:osm:way:370170888,dz:nuts2024:DE219,4,50,14.469,135668,0.086667,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:way:370170888|dz:nuts2024:DE21J,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,10,candidate:osm:way:370170888,dz:nuts2024:DE21J,5,50,48.161,130781,0.083545,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:way:370170888|dz:nuts2024:DE25B,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,10,candidate:osm:way:370170888,dz:nuts2024:DE25B,6,50,24.947,128632,0.082172,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:way:370170888|dz:nuts2024:DE226,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,10,candidate:osm:way:370170888,dz:nuts2024:DE226,7,50,45.381,126037,0.080514,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:way:370170888|dz:nuts2024:DE21I,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,10,candidate:osm:way:370170888,dz:nuts2024:DE21I,8,50,44.762,99364,0.063475,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:way:370170888|dz:nuts2024:DE25C,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,10,candidate:osm:way:370170888,dz:nuts2024:DE25C,9,50,31.517,94695,0.060493,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:way:370170888|dz:nuts2024:DE255,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,10,candidate:osm:way:370170888,dz:nuts2024:DE255,10,50,40.55,40835,0.026086,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-shortlist-exact|candidate:osm:node:25213823|dz:nuts2024:FR101,scenario:radius-aggressive|method:mclp-shortlist-exact,scenario:radius-aggressive,method:mclp-shortlist-exact,1,candidate:osm:node:25213823,dz:nuts2024:FR101,1,50,6.017,2065560,0.164596,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-shortlist-exact|candidate:osm:node:25213823|dz:nuts2024:FR106,scenario:radius-aggressive|method:mclp-shortlist-exact,scenario:radius-aggressive,method:mclp-shortlist-exact,1,candidate:osm:node:25213823,dz:nuts2024:FR106,2,50,9.552,1731789,0.137999,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-shortlist-exact|candidate:osm:node:25213823|dz:nuts2024:FR105,scenario:radius-aggressive|method:mclp-shortlist-exact,scenario:radius-aggressive,method:mclp-shortlist-exact,1,candidate:osm:node:25213823,dz:nuts2024:FR105,3,50,12.163,1668275,0.132938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-shortlist-exact|candidate:osm:node:25213823|dz:nuts2024:FR103,scenario:radius-aggressive|method:mclp-shortlist-exact,scenario:radius-aggressive,method:mclp-shortlist-exact,1,candidate:osm:node:25213823,dz:nuts2024:FR103,4,50,40.996,1504565,0.119892,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-shortlist-exact|candidate:osm:node:25213823|dz:nuts2024:FR102,scenario:radius-aggressive|method:mclp-shortlist-exact,scenario:radius-aggressive,method:mclp-shortlist-exact,1,candidate:osm:node:25213823,dz:nuts2024:FR102,5,50,47.153,1490900,0.118804,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-shortlist-exact|candidate:osm:node:25213823|dz:nuts2024:FR107,scenario:radius-aggressive|method:mclp-shortlist-exact,scenario:radius-aggressive,method:mclp-shortlist-exact,1,candidate:osm:node:25213823,dz:nuts2024:FR107,6,50,7.085,1434875,0.114339,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-shortlist-exact|candidate:osm:node:25213823|dz:nuts2024:FR104,scenario:radius-aggressive|method:mclp-shortlist-exact,scenario:radius-aggressive,method:mclp-shortlist-exact,1,candidate:osm:node:25213823,dz:nuts2024:FR104,7,50,34.792,1356114,0.108063,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-shortlist-exact|candidate:osm:node:25213823|dz:nuts2024:FR108,scenario:radius-aggressive|method:mclp-shortlist-exact,scenario:radius-aggressive,method:mclp-shortlist-exact,1,candidate:osm:node:25213823,dz:nuts2024:FR108,8,50,35.313,1297210,0.103369,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:min-cost-coverage-pulp|candidate:osm:node:25213823|dz:nuts2024:FR101,scenario:radius-aggressive|method:min-cost-coverage-pulp,scenario:radius-aggressive,method:min-cost-coverage-pulp,1,candidate:osm:node:25213823,dz:nuts2024:FR101,1,50,6.017,2065560,0.164596,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
